Wed Aug 14 01:04:51 2024,9.82367758186398,34.0,3.0303030303030303,2.0,1.0101010101010102,52.354523862687344
Wed Aug 14 01:04:54 2024,15.829145728643216,37.62376237623762,11.11111111111111,9.0,5.05050505050505,51.126327106464906
Wed Aug 14 01:04:57 2024,12.311557788944723,35.35353535353536,5.9405940594059405,7.920792079207921,1.0204081632653061,51.09672769575143
Wed Aug 14 01:05:00 2024,30.730478589420656,49.0,30.392156862745097,25.0,19.387755102040817,50.89739850977894
Wed Aug 14 01:05:03 2024,16.20253164556962,38.38383838383838,8.0,10.204081632653061,8.080808080808081,50.99044793245137
Wed Aug 14 01:05:06 2024,18.939393939393938,39.795918367346935,11.11111111111111,15.841584158415841,9.090909090909092,51.08222597103946
Wed Aug 14 01:05:09 2024,18.68686868686869,41.0,9.090909090909092,12.371134020618557,12.0,51.112262420031925
Wed Aug 14 01:05:12 2024,14.824120603015075,38.0,6.0606060606060606,8.0,6.122448979591836,51.06319494052703
Wed Aug 14 01:05:15 2024,19.64735516372796,41.41414141414141,11.224489795918368,13.131313131313133,12.121212121212121,51.08214650953419
Wed Aug 14 01:05:18 2024,19.696969696969695,41.41414141414141,12.871287128712872,14.14141414141414,14.705882352941178,51.02016653542275
Wed Aug 14 01:05:21 2024,18.295739348370926,39.39393939393939,10.1010101010101,12.0,11.11111111111111,51.05802994268441
Wed Aug 14 01:05:24 2024,12.967581047381547,36.36363636363637,4.0,4.081632653061225,4.9504950495049505,51.13554464107636
Wed Aug 14 01:05:27 2024,27.31829573934837,43.87755102040816,19.19191919191919,24.489795918367346,21.568627450980394,51.25068436221415
Wed Aug 14 01:05:30 2024,24.937027707808564,44.0,20.2020202020202,19.387755102040817,16.0,50.91857500093367
Wed Aug 14 01:05:34 2024,33.75,48.484848484848484,23.232323232323232,36.36363636363637,25.742574257425744,50.84936402984256
Wed Aug 14 01:05:37 2024,16.458852867830423,37.755102040816325,7.920792079207921,10.891089108910892,8.080808080808081,50.98782570277742
Wed Aug 14 01:05:40 2024,18.341708542713565,41.17647058823529,9.0,15.0,9.090909090909092,51.04539556334632
Wed Aug 14 01:05:43 2024,16.5,38.38383838383838,7.920792079207921,11.0,8.91089108910891,51.068638053638104
Wed Aug 14 01:05:46 2024,16.161616161616163,38.775510204081634,8.16326530612245,9.090909090909092,9.900990099009901,51.058308057952864
Wed Aug 14 01:05:49 2024,24.30379746835443,39.795918367346935,12.0,21.0,26.732673267326735,51.05691748161062
Wed Aug 14 01:05:52 2024,70.35175879396985,73.46938775510205,84.0,66.0,58.16326530612245,52.162346212189235
Wed Aug 14 01:05:55 2024,17.794486215538846,39.39393939393939,9.0,14.000000000000002,8.0,52.01160773669
Wed Aug 14 01:05:58 2024,35.189873417721515,53.535353535353536,20.2020202020202,29.292929292929294,39.603960396039604,52.238907372517914
Wed Aug 14 01:06:01 2024,17.839195979899497,40.0,10.0,10.204081632653061,10.891089108910892,52.09822077743548
Wed Aug 14 01:06:04 2024,26.25,44.44444444444444,15.151515151515152,25.252525252525253,18.0,52.351345402476504
Wed Aug 14 01:06:07 2024,20.80200501253133,41.584158415841586,17.82178217821782,11.224489795918368,12.0,52.1216221907378
Wed Aug 14 01:06:10 2024,32.07070707070707,47.95918367346938,26.262626262626267,32.323232323232325,22.772277227722775,52.03639972633458
Wed Aug 14 01:06:13 2024,26.884422110552762,43.43434343434344,15.463917525773196,30.693069306930692,17.82178217821782,52.02801653752848
Wed Aug 14 01:06:16 2024,50.74999999999999,62.62626262626263,46.53465346534654,47.95918367346938,45.54455445544555,52.028334383549556
Wed Aug 14 01:06:19 2024,35.768261964735515,48.45360824742268,31.0,34.0,28.999999999999996,52.05908598608947
Wed Aug 14 01:06:22 2024,29.040404040404038,46.0,25.252525252525253,24.242424242424242,19.19191919191919,51.976604943618085
