Wed Aug 14 01:04:57 2024,12.34256926952141,35.35353535353536,5.0,7.000000000000001,2.0202020202020203,51.09426438908803
Wed Aug 14 01:05:00 2024,28.57142857142857,47.42268041237113,23.52941176470588,24.0,18.367346938775512,50.9033978534269
Wed Aug 14 01:05:03 2024,15.151515151515152,37.37373737373738,7.000000000000001,8.16326530612245,8.0,50.99179877804097
Wed Aug 14 01:05:06 2024,18.939393939393938,39.795918367346935,11.11111111111111,16.0,9.090909090909092,51.079722933623415
Wed Aug 14 01:05:09 2024,18.639798488664987,39.795918367346935,9.183673469387756,13.131313131313133,12.871287128712872,51.112262420031925
Wed Aug 14 01:05:12 2024,13.819095477386934,37.0,6.0,6.9306930693069315,5.05050505050505,51.060691903111
Wed Aug 14 01:05:15 2024,19.597989949748744,41.0,11.224489795918368,12.244897959183673,12.0,51.08214650953419
Wed Aug 14 01:05:18 2024,20.35175879396985,42.57425742574257,13.0,15.841584158415841,13.861386138613863,51.02016653542275
Wed Aug 14 01:05:21 2024,19.143576826196472,41.0,11.11111111111111,11.224489795918368,11.224489795918368,51.05802994268441
Wed Aug 14 01:05:24 2024,13.681592039800993,37.0,5.0,5.1020408163265305,5.9405940594059405,51.13554464107636
Wed Aug 14 01:05:27 2024,31.234256926952142,46.93877551020408,25.0,31.0,24.509803921568626,51.25068436221415
Wed Aug 14 01:05:30 2024,25.125628140703515,43.87755102040816,19.387755102040817,19.19191919191919,15.151515151515152,50.91607196351763
Wed Aug 14 01:05:33 2024,32.49370277078086,47.95918367346938,22.22222222222222,34.34343434343434,25.0,50.84936402984256
Wed Aug 14 01:05:36 2024,15.5,38.0,6.0606060606060606,8.080808080808081,7.07070707070707,50.98782570277742
Wed Aug 14 01:05:39 2024,18.341708542713565,41.74757281553398,8.16326530612245,14.14141414141414,9.090909090909092,51.04539556334632
Wed Aug 14 01:05:42 2024,16.040100250626566,38.38383838383838,8.0,10.1010101010101,8.0,51.068638053638104
Wed Aug 14 01:05:45 2024,14.393939393939394,38.0,7.000000000000001,7.920792079207921,7.07070707070707,51.058308057952864
Wed Aug 14 01:05:48 2024,22.474747474747474,39.795918367346935,12.0,21.0,20.0,51.05691748161062
Wed Aug 14 01:05:51 2024,69.26952141057934,72.16494845360825,83.0,64.28571428571429,57.57575757575758,52.124363612669654
Wed Aug 14 01:05:55 2024,15.829145728643216,38.0,8.0,12.0,5.05050505050505,51.99658951219377
Wed Aug 14 01:05:58 2024,34.68354430379747,54.0,19.387755102040817,29.292929292929294,38.0,52.238907372517914
Wed Aug 14 01:06:01 2024,15.326633165829145,39.0,8.0,6.122448979591836,7.000000000000001,52.10334604452546
Wed Aug 14 01:06:04 2024,27.204030226700255,46.53465346534654,15.306122448979592,29.292929292929294,18.0,52.351345402476504
Wed Aug 14 01:06:07 2024,23.5,43.0,20.0,17.0,14.14141414141414,52.1216221907378
Wed Aug 14 01:06:10 2024,35.69620253164557,48.95833333333333,31.0,35.35353535353536,28.71287128712871,52.11423227074759
Wed Aug 14 01:06:13 2024,29.219143576826195,44.89795918367347,18.181818181818183,30.612244897959183,21.21212121212121,52.02801653752848
Wed Aug 14 01:06:16 2024,49.373433583959894,61.61616161616161,44.44444444444444,47.474747474747474,44.66019417475729,52.028334383549556
Wed Aug 14 01:06:19 2024,35.678391959798994,47.95918367346938,31.313131313131315,33.663366336633665,28.999999999999996,52.05908598608947
Wed Aug 14 01:06:22 2024,28.894472361809044,45.91836734693878,25.0,24.242424242424242,18.556701030927837,51.976604943618085
